County,Date,New cases,Total Cases,Total Deaths,"Rate Per 10,000",% of all cases by date
Polk,5/2/2020,3,23,0,11.1,0.2
Polk,5/1/2020,0,20,0,9.7,0.18
Polk,4/30/2020,1,20,0,9.7,0.19
Polk,4/29/2020,2,19,0,9.2,0.19
Polk,4/28/2020,0,17,0,8.2,0.18
Polk,4/27/2020,5,17,0,8.2,0.19
Polk,4/26/2020,0,12,0,5.8,0.14
Polk,4/25/2020,-1,12,0,5.8,0.14
Polk,4/24/2020,2,13,0,6.3,0.16
Polk,4/23/2020,0,11,0,5.3,0.14
Polk,4/22/2020,1,11,0,5.3,0.15
Polk,4/21/2020,0,10,0,4.8,0.14
Polk,4/20/2020,0,10,0,4.8,0.15
Polk,4/19/2020,0,10,0,4.8,0.15
Polk,4/18/2020,1,10,0,4.8,0.16
Polk,4/17/2020,0,9,0,4.3,0.15
Polk,4/16/2020,0,9,0,4.3,0.16
Polk,4/15/2020,0,9,0,4.3,0.18
Randolph,9/18/2020,8,2638,50,183.6,1.38
Randolph,9/17/2020,12,2630,49,183.1,1.39
Randolph,9/16/2020,7,2618,49,182.2,1.39
Randolph,9/15/2020,21,2611,49,181.7,1.4
Randolph,9/14/2020,6,2590,49,180.3,1.39
Randolph,9/13/2020,13,2584,49,179.9,1.4
Randolph,9/12/2020,16,2571,49,179,1.4
Randolph,9/11/2020,18,2555,48,177.8,1.4
Randolph,9/10/2020,14,2537,47,176.6,1.4
Randolph,9/9/2020,13,2523,46,175.6,1.41
Randolph,9/8/2020,11,2510,45,174.7,1.41
Randolph,9/7/2020,7,2499,45,173.9,1.4
Randolph,9/6/2020,6,2492,45,173.5,1.41
Randolph,9/5/2020,12,2486,45,173,1.41
Randolph,9/4/2020,21,2474,44,172.2,1.42
Randolph,9/3/2020,15,2453,44,170.7,1.42
Randolph,9/2/2020,7,2438,44,169.7,1.43
Randolph,9/1/2020,18,2431,44,169.2,1.43
Randolph,8/30/2020,34,2413,43,168,1.45
Randolph,8/28/2020,9,2379,43,165.6,1.46
Randolph,8/27/2020,24,2370,43,165,1.47
Randolph,8/26/2020,14,2346,43,163.3,1.48
Randolph,8/25/2020,7,2332,43,162.3,1.48
Randolph,8/24/2020,7,2325,43,161.8,1.49
Randolph,8/23/2020,11,2318,43,161.3,1.49
Randolph,8/22/2020,10,2307,43,160.6,1.5
Randolph,8/21/2020,8,2297,42,159.9,1.51
Randolph,8/20/2020,9,2289,42,159.3,1.53
Randolph,8/19/2020,11,2280,40,158.7,1.54
Randolph,8/18/2020,13,2269,39,157.9,1.55
Randolph,8/17/2020,6,2256,39,157,1.55
Randolph,8/16/2020,7,2250,39,156.6,1.55
Randolph,8/15/2020,18,2243,39,156.1,1.56
Randolph,8/14/2020,14,2225,39,154.9,1.57
Randolph,8/13/2020,12,2211,38,153.9,1.57
Randolph,8/12/2020,8,2199,38,153.1,1.58
Randolph,8/11/2020,11,2191,37,152.5,1.59
Randolph,8/10/2020,6,2180,37,151.7,1.59
Randolph,8/9/2020,4,2174,37,151.3,1.6
Randolph,8/8/2020,21,2170,37,151,1.61
Randolph,8/7/2020,24,2149,37,149.6,1.62
Randolph,8/6/2020,40,2125,37,147.9,1.62
Randolph,8/5/2020,10,2085,36,145.1,1.61
Randolph,8/4/2020,10,2075,36,144.4,1.62
Randolph,8/3/2020,11,2065,36,143.7,1.63
Randolph,8/2/2020,5,2054,36,143,1.64
Randolph,8/1/2020,23,2049,36,142.6,1.65
Randolph,7/31/2020,27,2026,36,141,1.66
Randolph,7/30/2020,38,1999,36,139.1,1.66
Randolph,7/29/2020,11,1961,35,136.5,1.66
Randolph,7/28/2020,26,1950,35,135.7,1.68
Randolph,7/27/2020,13,1924,35,133.9,1.68
Randolph,7/26/2020,7,1911,35,133,1.7
Randolph,7/25/2020,34,1904,35,132.5,1.71
Randolph,7/24/2020,41,1870,35,130.2,1.72
Randolph,7/23/2020,19,1829,35,127.3,1.71
Randolph,7/22/2020,42,1810,35,126,1.72
Randolph,7/21/2020,21,1768,34,123.1,1.72
Randolph,7/20/2020,28,1747,34,121.6,1.73
Randolph,7/19/2020,12,1719,34,119.7,1.72
Randolph,7/18/2020,71,1707,34,118.8,1.74
Randolph,7/17/2020,34,1636,33,113.9,1.71
Randolph,7/16/2020,22,1602,33,111.5,1.71
Randolph,7/15/2020,37,1580,33,110,1.73
Randolph,7/14/2020,31,1543,33,107.4,1.72
Randolph,7/13/2020,37,1512,32,105.2,1.73
Randolph,7/12/2020,32,1475,32,102.7,1.72
Randolph,7/11/2020,38,1443,32,100.4,1.72
Randolph,7/10/2020,18,1405,32,97.8,1.73
Randolph,7/9/2020,34,1387,32,96.5,1.75
Randolph,7/8/2020,23,1353,31,94.2,1.75
Randolph,7/7/2020,14,1330,31,92.6,1.75
Randolph,7/6/2020,21,1316,31,91.6,1.77
Randolph,7/5/2020,29,1295,31,90.1,1.77
Randolph,7/4/2020,15,1266,31,88.1,1.77
Randolph,7/3/2020,17,1251,31,87.1,1.78
Randolph,7/2/2020,28,1234,30,85.9,1.81
Randolph,7/1/2020,32,1206,30,83.9,1.81
Randolph,6/30/2020,19,1174,29,81.7,1.82
Randolph,6/29/2020,6,1155,29,80.4,1.82
Randolph,6/28/2020,12,1149,29,80,1.85
Randolph,6/27/2020,21,1137,29,79.1,1.88
Randolph,6/26/2020,26,1116,null,77.7,1.9
Randolph,6/25/2020,13,1090,28,75.9,1.91
Randolph,6/24/2020,9,1077,28,75,1.93
Randolph,6/23/2020,10,1068,27,74.3,1.96
Randolph,6/22/2020,4,1058,27,73.6,1.97
Randolph,6/21/2020,22,1054,26,73.4,2
Randolph,6/20/2020,19,1032,24,71.8,2.01
Randolph,6/19/2020,16,1013,23,70.5,2.04
Randolph,6/18/2020,28,997,22,69.4,2.07
Randolph,6/17/2020,22,969,21,67.4,2.07
Randolph,6/16/2020,20,947,20,65.9,2.07
Randolph,6/15/2020,6,927,18,64.5,2.06
Randolph,6/14/2020,13,921,18,64.1,2.09
Randolph,6/13/2020,26,908,18,63.2,2.13
Randolph,6/12/2020,16,882,18,61.4,2.15
Randolph,6/11/2020,24,866,17,60.3,2.21
Randolph,6/10/2020,33,842,17,58.6,2.22
Randolph,6/9/2020,8,809,15,56.3,2.18
Randolph,6/8/2020,9,801,15,55.8,2.2
Randolph,6/7/2020,13,792,15,55.1,2.23
Randolph,6/6/2020,28,779,15,54.2,2.25
Randolph,6/5/2020,21,751,14,52.3,2.27
Randolph,6/4/2020,33,730,14,50.8,2.29
Randolph,6/3/2020,19,697,13,48.5,2.26
Randolph,6/2/2020,7,678,13,47.2,2.27
Randolph,6/1/2020,12,671,13,46.7,2.29
Randolph,5/30/2020,8,659,13,45.9,2.38
Randolph,5/29/2020,12,651,12,45.3,2.46
Randolph,5/28/2020,15,639,12,44.5,2.51
Randolph,5/27/2020,11,624,12,43.4,2.53
Randolph,5/26/2020,12,613,10,42.7,2.54
Randolph,5/25/2020,34,601,10,41.8,2.51
Randolph,5/24/2020,18,567,9,39.5,2.44
Randolph,5/23/2020,21,549,8,38.2,2.42
Randolph,5/22/2020,26,528,7,36.8,2.44
Randolph,5/21/2020,16,502,6,34.9,2.4
Randolph,5/20/2020,17,486,6,33.8,2.42
Randolph,5/19/2020,8,469,6,32.6,2.38
Randolph,5/18/2020,6,461,6,32.1,2.42
Randolph,5/17/2020,33,455,6,31.7,2.46
Randolph,5/15/2020,30,422,6,29.4,2.46
Randolph,5/14/2020,23,392,6,27.3,2.37
Randolph,5/13/2020,14,369,6,25.7,2.33
Randolph,5/12/2020,1,355,6,24.7,2.31
Randolph,5/11/2020,16,354,6,24.6,2.35
Randolph,5/10/2020,21,338,6,23.5,2.29
Randolph,5/9/2020,10,317,5,22.1,2.21
Randolph,5/8/2020,17,307,5,21.4,2.21
Randolph,5/7/2020,15,290,5,20.2,2.16
Randolph,5/6/2020,20,275,4,19.1,2.16
Randolph,5/5/2020,13,255,4,17.7,2.08
Randolph,5/4/2020,4,242,3,16.8,2.04
Randolph,5/3/2020,10,238,3,16.6,2.04
Randolph,5/2/2020,19,228,3,15.9,1.98
Randolph,5/1/2020,24,209,3,14.5,1.91
Randolph,4/30/2020,17,185,3,12.9,1.76
Randolph,4/29/2020,14,168,3,11.7,1.69
Randolph,4/28/2020,17,154,3,10.7,1.61
Randolph,4/27/2020,9,137,3,9.5,1.5
Randolph,4/26/2020,10,128,3,8.9,1.45
Randolph,4/25/2020,11,118,2,8.2,1.37
Randolph,4/24/2020,10,107,2,7.4,1.33
Randolph,4/23/2020,15,97,2,6.8,1.27
Randolph,4/22/2020,4,82,2,5.7,1.14
Randolph,4/21/2020,1,78,2,5.4,1.12
Randolph,4/20/2020,3,77,2,5.4,1.14
Randolph,4/19/2020,5,74,2,5.2,1.14
Randolph,4/18/2020,2,69,2,4.8,1.12
Randolph,4/17/2020,4,67,2,4.7,1.14
Randolph,4/16/2020,7,63,2,4.4,1.15
Randolph,4/15/2020,0,56,2,3.9,1.09
Richmond,9/18/2020,12,881,13,196.5,0.46
Richmond,9/17/2020,13,869,13,193.8,0.46
Richmond,9/16/2020,14,856,13,190.9,0.46
Richmond,9/15/2020,4,842,12,187.8,0.45
Richmond,9/14/2020,19,838,12,186.9,0.45
Richmond,9/13/2020,12,819,12,182.7,0.44
Richmond,9/12/2020,14,807,12,180,0.44
Richmond,9/11/2020,25,793,11,176.9,0.44
Richmond,9/10/2020,19,768,11,171.3,0.42
Richmond,9/9/2020,8,749,11,167.1,0.42
Richmond,9/8/2020,5,741,11,165.3,0.41
Richmond,9/7/2020,12,736,11,164.2,0.41
Richmond,9/6/2020,13,724,11,161.5,0.41
Richmond,9/5/2020,14,711,11,158.6,0.4
Richmond,9/4/2020,12,697,11,155.5,0.4
Richmond,9/3/2020,4,685,11,152.8,0.4
Richmond,9/2/2020,8,681,11,151.9,0.4
Richmond,9/1/2020,8,673,11,150.1,0.4
Richmond,8/30/2020,16,665,11,148.3,0.4
Richmond,8/28/2020,6,649,9,144.8,0.4
Richmond,8/27/2020,15,643,9,143.4,0.4
Richmond,8/26/2020,6,628,9,140.1,0.39
Richmond,8/25/2020,3,622,9,138.7,0.39
Richmond,8/24/2020,8,619,9,138.1,0.4
Richmond,8/23/2020,2,611,9,136.3,0.39
Richmond,8/22/2020,13,609,9,135.8,0.4
Richmond,8/21/2020,12,596,9,132.9,0.39
Richmond,8/20/2020,9,584,9,130.3,0.39
Richmond,8/19/2020,2,575,9,128.3,0.39
Richmond,8/18/2020,4,573,9,127.8,0.39
Richmond,8/17/2020,7,569,9,126.9,0.39
Richmond,8/16/2020,9,562,9,125.4,0.39
Richmond,8/15/2020,10,553,9,123.4,0.38
Richmond,8/14/2020,9,543,9,121.1,0.38
Richmond,8/13/2020,10,534,9,119.1,0.38
Richmond,8/12/2020,8,524,9,116.9,0.38
Richmond,8/11/2020,4,516,9,115.1,0.37
Richmond,8/10/2020,6,512,9,114.2,0.37
Richmond,8/9/2020,1,506,9,112.9,0.37
Richmond,8/8/2020,5,505,9,112.7,0.37
Richmond,8/7/2020,2,500,9,111.5,0.38
Richmond,8/6/2020,8,498,9,111.1,0.38
Richmond,8/5/2020,6,490,9,109.3,0.38
Richmond,8/4/2020,3,484,8,108,0.38
Richmond,8/3/2020,3,481,8,107.3,0.38
Richmond,8/2/2020,0,478,8,106.6,0.38
Richmond,8/1/2020,3,478,8,106.6,0.39
Richmond,7/31/2020,7,475,8,106,0.39
Richmond,7/30/2020,1,468,8,104.4,0.39
Richmond,7/29/2020,3,467,8,104.2,0.4
Richmond,7/28/2020,8,464,8,103.5,0.4
Richmond,7/27/2020,7,456,8,101.7,0.4
Richmond,7/26/2020,17,449,8,100.2,0.4
Richmond,7/25/2020,10,432,8,96.4,0.39
Richmond,7/24/2020,7,422,8,94.1,0.39
Richmond,7/23/2020,-3,415,8,92.6,0.39
Richmond,7/22/2020,12,418,8,93.2,0.4
Richmond,7/21/2020,3,406,7,90.6,0.39
Richmond,7/20/2020,3,403,7,89.9,0.4
Richmond,7/19/2020,4,400,7,89.2,0.4
Richmond,7/18/2020,5,396,7,88.3,0.4
Richmond,7/17/2020,6,391,7,87.2,0.41
Richmond,7/16/2020,10,385,7,85.9,0.41
Richmond,7/15/2020,2,375,7,83.7,0.41
Richmond,7/14/2020,0,373,7,83.2,0.42
Richmond,7/13/2020,8,373,7,83.2,0.43
Richmond,7/12/2020,9,365,7,81.4,0.43
Richmond,7/11/2020,6,356,7,79.4,0.42
Richmond,7/10/2020,5,350,7,78.1,0.43
Richmond,7/9/2020,13,345,7,77,0.43
Richmond,7/8/2020,6,332,7,74.1,0.43
Richmond,7/7/2020,1,326,7,72.7,0.43
Richmond,7/6/2020,5,325,7,72.5,0.44
Richmond,7/5/2020,11,320,7,71.4,0.44
Richmond,7/4/2020,3,309,7,68.9,0.43
Richmond,7/3/2020,10,306,7,68.3,0.44
Richmond,7/2/2020,6,296,7,66,0.43
Richmond,7/1/2020,12,290,7,64.7,0.44
Richmond,6/30/2020,2,278,6,62,0.43
Richmond,6/29/2020,3,276,5,61.6,0.43
Richmond,6/28/2020,17,273,5,60.9,0.44
Richmond,6/27/2020,4,256,5,57.1,0.42
Richmond,6/26/2020,6,252,null,56.2,0.43
Richmond,6/25/2020,4,246,5,54.9,0.43
Richmond,6/24/2020,9,242,5,54,0.43
Richmond,6/23/2020,-1,233,5,52,0.43
Richmond,6/22/2020,1,234,5,52.2,0.44
Richmond,6/21/2020,5,233,5,52,0.44
Richmond,6/20/2020,5,228,5,50.9,0.44
Richmond,6/19/2020,2,223,5,49.7,0.45
Richmond,6/18/2020,6,221,5,49.3,0.46
Richmond,6/17/2020,0,215,5,48,0.46
Richmond,6/16/2020,4,215,5,48,0.47
Richmond,6/15/2020,2,211,5,47.1,0.47
Richmond,6/14/2020,8,209,5,46.6,0.47
Richmond,6/13/2020,5,201,5,44.8,0.47
Richmond,6/12/2020,6,196,4,43.7,0.48
Richmond,6/11/2020,2,190,4,42.4,0.48
Richmond,6/10/2020,4,188,4,41.9,0.5
Richmond,6/9/2020,0,184,4,41,0.5
Richmond,6/8/2020,0,184,3,41,0.51
Richmond,6/7/2020,2,184,3,41,0.52
Richmond,6/6/2020,2,182,3,40.6,0.53
Richmond,6/5/2020,9,180,3,40.2,0.54
Richmond,6/4/2020,1,171,3,38.1,0.54
Richmond,6/3/2020,7,170,3,37.9,0.55
Richmond,6/2/2020,-2,163,3,36.4,0.55
Richmond,6/1/2020,2,165,3,36.8,0.56
Richmond,5/30/2020,1,163,2,36.4,0.59
Richmond,5/29/2020,0,162,2,36.1,0.61
Richmond,5/28/2020,9,162,2,36.1,0.64
Richmond,5/27/2020,1,153,2,34.1,0.62
Richmond,5/26/2020,6,152,2,33.9,0.63
Richmond,5/25/2020,1,146,2,32.6,0.61
Richmond,5/24/2020,0,145,2,32.3,0.62
Richmond,5/23/2020,13,145,2,32.3,0.64
Richmond,5/22/2020,2,132,2,29.4,0.61
Richmond,5/21/2020,9,130,2,29,0.62
Richmond,5/20/2020,6,121,2,27,0.6
Richmond,5/19/2020,0,115,2,25.7,0.58
Richmond,5/18/2020,3,115,2,25.7,0.6
Richmond,5/17/2020,8,112,2,25,0.61
Richmond,5/15/2020,4,104,2,23.2,0.61
Richmond,5/14/2020,2,100,2,22.3,0.61
Richmond,5/13/2020,7,98,2,21.9,0.62
Richmond,5/12/2020,0,91,2,20.3,0.59
Richmond,5/11/2020,1,91,2,20.3,0.6
Richmond,5/10/2020,1,90,2,20.1,0.61
Richmond,5/9/2020,8,89,2,19.9,0.62
Richmond,5/8/2020,1,81,2,18.1,0.58
Richmond,5/7/2020,15,80,2,17.8,0.6
Richmond,5/6/2020,4,65,2,14.5,0.51
Richmond,5/5/2020,3,61,2,13.6,0.5
Richmond,5/4/2020,1,58,2,12.9,0.49
Richmond,5/3/2020,2,57,2,12.7,0.49
Richmond,5/2/2020,7,55,2,12.3,0.48
Richmond,5/1/2020,1,48,2,10.7,0.44
Richmond,4/30/2020,5,47,2,10.5,0.45
Richmond,4/29/2020,2,42,2,9.4,0.42
Richmond,4/28/2020,4,40,2,8.9,0.42
Richmond,4/27/2020,0,36,2,8,0.39
Richmond,4/26/2020,0,36,2,8,0.41
Richmond,4/25/2020,6,36,2,8,0.42
Richmond,4/24/2020,2,30,2,6.7,0.37
Richmond,4/23/2020,6,28,2,6.2,0.37
Richmond,4/22/2020,2,22,2,4.9,0.3
Richmond,4/21/2020,0,20,2,4.5,0.29
Richmond,4/20/2020,1,20,2,4.5,0.3
Richmond,4/19/2020,1,19,2,4.2,0.29
Richmond,4/18/2020,1,18,2,4,0.29
Richmond,4/17/2020,2,17,2,3.8,0.29
Richmond,4/16/2020,3,15,1,3.3,0.27
Richmond,4/15/2020,0,12,1,2.7,0.23
Robeson,9/18/2020,31,4204,71,321.8,2.2
Robeson,9/17/2020,60,4173,71,319.5,2.2
Robeson,9/16/2020,48,4113,69,314.9,2.19
Robeson,9/15/2020,15,4065,66,311.2,2.17
Robeson,9/14/2020,10,4050,66,310,2.18
Robeson,9/13/2020,15,4040,66,309.3,2.18
Robeson,9/12/2020,51,4025,66,308.1,2.19
Robeson,9/11/2020,30,3974,66,304.2,2.18
Robeson,9/10/2020,57,3944,66,301.9,2.18
Robeson,9/9/2020,25,3887,63,297.6,2.16
Robeson,9/8/2020,23,3862,63,295.7,2.16
Robeson,9/7/2020,17,3839,63,293.9,2.16
Robeson,9/6/2020,14,3822,63,292.6,2.16
Robeson,9/5/2020,52,3808,63,291.5,2.17
Robeson,9/4/2020,82,3756,61,287.5,2.16
Robeson,9/3/2020,49,3674,61,281.3,2.13
Robeson,9/2/2020,18,3625,61,277.5,2.13
Robeson,9/1/2020,96,3607,60,276.1,2.13
Robeson,8/30/2020,107,3511,60,268.8,2.11
Robeson,8/28/2020,36,3404,60,260.6,2.09
Robeson,8/27/2020,65,3368,59,257.8,2.09
Robeson,8/26/2020,53,3303,59,252.9,2.08
Robeson,8/25/2020,31,3250,59,248.8,2.06
Robeson,8/24/2020,10,3219,58,246.4,2.06
Robeson,8/23/2020,11,3209,58,245.7,2.07
Robeson,8/22/2020,43,3198,58,244.8,2.08
Robeson,8/21/2020,27,3155,56,241.5,2.08
Robeson,8/20/2020,26,3128,56,239.5,2.09
Robeson,8/19/2020,35,3102,56,237.5,2.1
Robeson,8/18/2020,28,3067,56,234.8,2.09
Robeson,8/17/2020,16,3039,56,232.7,2.09
Robeson,8/16/2020,20,3023,56,231.4,2.09
Robeson,8/15/2020,51,3003,56,229.9,2.09
Robeson,8/14/2020,96,2952,56,226,2.08
Robeson,8/13/2020,2,2856,55,218.6,2.03
Robeson,8/12/2020,9,2854,55,218.5,2.05
Robeson,8/11/2020,28,2845,53,217.8,2.06
Robeson,8/10/2020,13,2817,53,215.7,2.06
Robeson,8/9/2020,20,2804,53,214.7,2.06
Robeson,8/8/2020,39,2784,53,213.1,2.07
Robeson,8/7/2020,19,2745,53,210.1,2.07
Robeson,8/6/2020,12,2726,53,208.7,2.08
Robeson,8/5/2020,32,2714,51,207.8,2.1
Robeson,8/4/2020,24,2682,51,205.3,2.09
Robeson,8/3/2020,23,2658,51,203.5,2.1
Robeson,8/2/2020,29,2635,51,201.7,2.1
Robeson,8/1/2020,43,2606,51,199.5,2.1
Robeson,7/31/2020,32,2563,51,196.2,2.1
Robeson,7/30/2020,72,2531,50,193.8,2.11
Robeson,7/29/2020,30,2459,50,188.2,2.09
Robeson,7/28/2020,34,2429,48,186,2.09
Robeson,7/27/2020,145,2395,48,183.3,2.09
Robeson,7/26/2020,75,2250,48,172.2,2
Robeson,7/25/2020,57,2175,48,166.5,1.96
Robeson,7/24/2020,47,2118,48,162.1,1.94
Robeson,7/23/2020,56,2071,48,158.5,1.94
Robeson,7/22/2020,21,2015,46,154.3,1.92
Robeson,7/21/2020,37,1994,46,152.7,1.94
Robeson,7/20/2020,15,1957,46,149.8,1.94
Robeson,7/19/2020,14,1942,46,148.7,1.95
Robeson,7/18/2020,65,1928,46,147.6,1.97
Robeson,7/17/2020,65,1863,46,142.6,1.95
Robeson,7/16/2020,67,1798,46,137.6,1.92
Robeson,7/15/2020,23,1731,44,132.5,1.9
Robeson,7/14/2020,70,1708,43,130.8,1.91
Robeson,7/13/2020,6,1638,43,125.4,1.87
Robeson,7/12/2020,12,1632,43,124.9,1.9
Robeson,7/11/2020,38,1620,44,124,1.93
Robeson,7/10/2020,103,1582,44,121.1,1.95
Robeson,7/9/2020,45,1479,44,113.2,1.86
Robeson,7/8/2020,51,1434,43,109.8,1.85
Robeson,7/7/2020,45,1383,42,105.9,1.82
Robeson,7/6/2020,6,1338,38,102.4,1.8
Robeson,7/5/2020,11,1332,38,102,1.83
Robeson,7/4/2020,1,1321,38,101.1,1.84
Robeson,7/3/2020,56,1320,39,101.1,1.88
Robeson,7/2/2020,46,1264,39,96.8,1.85
Robeson,7/1/2020,17,1218,39,93.2,1.83
Robeson,6/30/2020,23,1201,38,91.9,1.86
Robeson,6/29/2020,3,1178,38,90.2,1.86
Robeson,6/28/2020,14,1175,38,90,1.89
Robeson,6/27/2020,19,1161,38,88.9,1.92
Robeson,6/26/2020,10,1142,null,87.4,1.94
Robeson,6/25/2020,18,1132,37,86.7,1.98
Robeson,6/24/2020,18,1114,31,85.3,1.99
Robeson,6/23/2020,10,1096,29,83.9,2.01
Robeson,6/22/2020,1,1086,25,83.1,2.03
Robeson,6/21/2020,29,1085,25,83.1,2.05
Robeson,6/20/2020,16,1056,24,80.8,2.05
Robeson,6/19/2020,13,1040,24,79.6,2.09
Robeson,6/18/2020,8,1027,23,78.6,2.14
Robeson,6/17/2020,41,1019,23,78,2.18
Robeson,6/16/2020,11,978,23,74.9,2.14
Robeson,6/15/2020,1,967,20,74,2.15
Robeson,6/14/2020,10,966,20,74,2.19
Robeson,6/13/2020,2,956,20,73.2,2.24
Robeson,6/12/2020,41,954,14,73,2.32
Robeson,6/11/2020,13,913,14,69.9,2.32
Robeson,6/10/2020,24,900,14,68.9,2.37
Robeson,6/9/2020,8,876,14,67.1,2.36
Robeson,6/8/2020,6,868,14,66.4,2.39
Robeson,6/7/2020,3,862,14,66,2.43
Robeson,6/6/2020,22,859,14,65.8,2.48
Robeson,6/5/2020,28,837,14,64.1,2.53
Robeson,6/4/2020,18,809,14,61.9,2.54
Robeson,6/3/2020,5,791,14,60.6,2.57
Robeson,6/2/2020,31,786,14,60.2,2.63
Robeson,6/1/2020,1,755,14,57.8,2.58
Robeson,5/30/2020,26,754,14,57.7,2.73
Robeson,5/29/2020,15,728,13,55.7,2.75
Robeson,5/28/2020,33,713,13,54.6,2.81
Robeson,5/27/2020,6,680,11,52.1,2.76
Robeson,5/26/2020,4,674,11,51.6,2.79
Robeson,5/25/2020,7,670,6,51.3,2.8
Robeson,5/24/2020,19,663,6,50.8,2.86
Robeson,5/23/2020,-2,644,6,49.3,2.83
Robeson,5/22/2020,8,646,6,49.5,2.99
Robeson,5/21/2020,47,638,6,48.8,3.05
Robeson,5/20/2020,44,591,6,45.2,2.94
Robeson,5/19/2020,27,547,6,41.9,2.78
Robeson,5/18/2020,2,520,6,39.8,2.73
Robeson,5/17/2020,27,518,6,39.7,2.8
Robeson,5/15/2020,43,491,6,37.6,2.87
Robeson,5/14/2020,8,448,4,34.3,2.71
Robeson,5/13/2020,23,440,4,33.7,2.78
Robeson,5/12/2020,26,417,4,31.9,2.72
Robeson,5/11/2020,3,391,4,29.9,2.6
Robeson,5/10/2020,23,388,4,29.7,2.63
Robeson,5/9/2020,38,365,4,27.9,2.54
Robeson,5/8/2020,14,327,4,25,2.36
Robeson,5/7/2020,25,313,4,24,2.34
Robeson,5/6/2020,39,288,3,22,2.26
Robeson,5/5/2020,45,249,3,19.1,2.03
Robeson,5/4/2020,3,204,3,15.6,1.72
Robeson,5/3/2020,0,201,3,15.4,1.72
Robeson,5/2/2020,26,201,3,15.4,1.75
Robeson,5/1/2020,18,175,3,13.4,1.6
Robeson,4/30/2020,12,157,3,12,1.49
Robeson,4/29/2020,39,145,3,11.1,1.46
Robeson,4/28/2020,2,106,3,8.1,1.11
Robeson,4/27/2020,7,104,3,8,1.14
Robeson,4/26/2020,5,97,3,7.4,1.1
Robeson,4/25/2020,7,92,3,7,1.07
Robeson,4/24/2020,32,85,3,6.5,1.06
Robeson,4/23/2020,19,53,0,4.1,0.7
Robeson,4/22/2020,6,34,0,2.6,0.47
Robeson,4/21/2020,1,28,0,2.1,0.4
Robeson,4/20/2020,6,27,0,2.1,0.4
Robeson,4/19/2020,3,21,0,1.6,0.32
Robeson,4/18/2020,1,18,0,1.4,0.29
Robeson,4/17/2020,5,17,0,1.3,0.29
Robeson,4/16/2020,1,12,0,0.9,0.22
Robeson,4/15/2020,0,11,0,0.8,0.21
Rockingham,9/18/2020,17,1115,13,122.5,0.58
Rockingham,9/17/2020,11,1098,13,120.6,0.58
Rockingham,9/16/2020,0,1087,13,119.4,0.58
Rockingham,9/15/2020,13,1087,13,119.4,0.58
Rockingham,9/14/2020,8,1074,13,118,0.58
Rockingham,9/13/2020,24,1066,11,117.1,0.58
Rockingham,9/12/2020,14,1042,11,114.5,0.57
Rockingham,9/11/2020,17,1028,11,113,0.56
Rockingham,9/10/2020,9,1011,11,111.1,0.56
Rockingham,9/9/2020,6,1002,10,110.1,0.56
Rockingham,9/8/2020,5,996,8,109.4,0.56
Rockingham,9/7/2020,9,991,8,108.9,0.56
Rockingham,9/6/2020,14,982,8,107.9,0.56
Rockingham,9/5/2020,18,968,8,106.4,0.55
Rockingham,9/4/2020,64,950,8,104.4,0.55
Rockingham,9/3/2020,31,886,8,97.4,0.51
Rockingham,9/2/2020,9,855,8,93.9,0.5
Rockingham,9/1/2020,42,846,8,93,0.5
Rockingham,8/30/2020,61,804,8,88.3,0.48
Rockingham,8/28/2020,10,743,8,81.6,0.46
Rockingham,8/27/2020,12,733,8,80.5,0.46
Rockingham,8/26/2020,8,721,7,79.2,0.45
Rockingham,8/25/2020,15,713,7,78.3,0.45
Rockingham,8/24/2020,7,698,7,76.7,0.45
Rockingham,8/23/2020,12,691,7,75.9,0.45
Rockingham,8/22/2020,12,679,6,74.6,0.44
Rockingham,8/21/2020,16,667,6,73.3,0.44
Rockingham,8/20/2020,14,651,6,71.5,0.43
Rockingham,8/19/2020,11,637,6,70,0.43
Rockingham,8/18/2020,32,626,6,68.8,0.43
Rockingham,8/17/2020,2,594,6,65.3,0.41
Rockingham,8/16/2020,7,592,6,65,0.41
Rockingham,8/15/2020,8,585,6,64.3,0.41
Rockingham,8/14/2020,3,577,4,63.4,0.41
Rockingham,8/13/2020,11,574,4,63.1,0.41
Rockingham,8/12/2020,8,563,4,61.9,0.4
Rockingham,8/11/2020,3,555,3,61,0.4
Rockingham,8/10/2020,3,552,3,60.7,0.4
Rockingham,8/9/2020,6,549,3,60.3,0.4
Rockingham,8/8/2020,15,543,3,59.7,0.4
Rockingham,8/7/2020,19,528,3,58,0.4
Rockingham,8/6/2020,19,509,3,55.9,0.39
Rockingham,8/5/2020,4,490,3,53.8,0.38
Rockingham,8/4/2020,6,486,3,53.4,0.38
Rockingham,8/3/2020,10,480,3,52.7,0.38
Rockingham,8/2/2020,9,470,3,51.6,0.38
Rockingham,8/1/2020,11,461,3,50.7,0.37
Rockingham,7/31/2020,9,450,3,49.4,0.37
Rockingham,7/30/2020,13,441,3,48.5,0.37
Rockingham,7/29/2020,7,428,3,47,0.36
Rockingham,7/28/2020,9,421,3,46.3,0.36
Rockingham,7/27/2020,10,412,3,45.3,0.36
Rockingham,7/26/2020,1,402,3,44.2,0.36
Rockingham,7/25/2020,9,401,3,44.1,0.36
Rockingham,7/24/2020,9,392,3,43.1,0.36
